gateway_id,node_id, timestamp,value.temp1,value.temp2,value.temp3,value.hum1,value.hum2,value.water_level,value.water_leak,value.door,value.fire,value.status_temp1,value.status_temp2,value.status_temp3,value.status_hum1,value.status_hum2,value.status_water_level,value.status_water_leak,value.status_door,value.status_fire,value.anomaly_score_temp1,value.anomaly_score_temp2,value.anomaly_score_temp3,value.anomaly_score_hum1,value.anomaly_score_hum2,value.anomaly_score_waterlevel,value.anomaly_score_waterleak,value.anomaly_score_door,value.anomaly_score_fire
,LW111100001111BBCD,5/30/2022 12:38:46,27,27,27.1,37.1,37.1,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.2,0.19,0.2,0.21,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:39:48,26.9,26.9,27,37.1,37.1,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.21,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:40:48,26.9,26.9,27.1,36.8,36.7,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.23,0.2,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:41:50,26.9,26.9,27.1,36.8,36.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.23,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:42:52,26.9,26.9,27.1,36.9,36.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.22,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:43:53,26.9,26.9,27.1,37,36.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.22,0.2,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:44:55,26.9,26.9,27,36.6,36.4,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:45:56,26.5,26.9,27.1,36.4,36.5,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.2,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:46:57,26.9,26.9,27.1,37.1,36.4,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.21,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:47:58,26.5,26.9,27,36.5,36.3,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:49:00,26.5,26.9,27,36.5,36.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:50:02,26.5,26.9,27,36.4,36.5,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:51:02,26.9,26.9,27,36.3,36.3,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:52:05,26.4,26.9,27.1,36.4,36.3,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:53:07,26.9,26.9,27,36.4,36.1,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:54:10,26.9,26.9,27,36.1,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:55:11,26.9,26.9,27.1,35.7,35.9,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:56:12,26.4,26.9,26.9,35.7,35.9,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:57:13,26.9,26.9,27,35.7,36.1,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:58:14,26.4,26.9,26.9,35.7,35.5,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 12:59:16,26.9,26.9,26.9,35.5,35.3,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:00:16,26.9,26.9,26.9,35.4,35.1,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:01:17,26.4,26.9,26.9,35.3,35.3,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.22,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:02:18,26.4,26.9,26.9,35.2,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.21,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:03:20,26.4,26.9,26.9,35.8,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:04:22,26.9,26.9,26.9,36.2,35.6,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:05:24,26.9,26.9,26.9,36.4,35.6,3138,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:06:25,26.4,26.9,26.9,36.7,35.6,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:07:26,26.9,26.9,26.9,36.1,35.9,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:08:27,26.9,26.9,26.9,36.4,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:09:29,26.4,26.9,27,35.9,35.7,1694,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.08,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:10:31,26.9,26.9,26.9,36.2,35.6,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:11:33,26.4,26.9,26.9,36.1,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:12:34,26.4,26.9,26.9,36.9,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:13:36,26.9,26.9,26.9,35.7,35.5,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:14:37,26.9,26.9,27,36.8,35.6,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:15:40,26.9,26.9,27,36,35.5,1213,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:16:41,26.9,26.9,27,36.9,35.9,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:17:43,26.4,26.9,27,36.2,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:18:44,26.9,26.9,27.1,36.2,35.8,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.22,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:19:45,26.9,26.9,27,36.3,35.7,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:20:46,26.4,26.9,27,36.6,35.8,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:21:47,26.9,26.9,27.1,36,35.7,972,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.2,0.22,0.21,0.06,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:22:48,26.9,26.9,27,36.5,35.7,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:23:50,26.9,26.9,27,36,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:24:51,26.9,26.9,27,36,35.7,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:25:53,26.9,26.9,27,37.1,35.8,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.21,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:26:54,26.9,26.9,26.9,36.6,35.9,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:27:55,26.9,26.9,26.9,36,36,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:28:56,26.4,26.9,27,35.8,35.8,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:29:57,26.9,26.9,27,36.9,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:31:00,26.9,26.9,26.9,35.9,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:32:01,26.9,26.9,27,37,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:33:03,26.5,26.9,27,36.5,35.7,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:34:04,26.5,26.9,26.9,36.9,35.6,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.22,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:35:06,26.9,26.9,27,36.3,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:36:07,26.9,26.9,27,36.8,35.8,1695,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.08,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:37:10,26.9,26.9,27,36.9,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:38:11,26.9,26.9,26.9,36.6,36,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:39:13,26.5,26.9,26.9,36.3,35.7,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.22,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:40:13,26.9,26.9,27,36.7,35.9,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:41:15,26.9,26.9,27,36.4,35.8,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:42:17,26.9,26.9,27,36.7,35.8,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:43:18,26.5,26.9,27,36.6,35.7,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:44:20,26.9,26.9,27,36.1,35.9,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:45:21,26.9,26.9,27,36.8,36,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:46:23,26.5,26.9,27,36.8,35.8,3137,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.03,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:47:24,26.9,26.9,27,36.1,36,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:48:25,26.9,26.9,27,36.6,36.1,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:49:28,26.9,26.9,27,37.1,36,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.21,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:50:29,26.9,26.9,26.9,36,36,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:51:30,26.5,26.9,26.9,35.9,35.8,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.23,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:52:32,26.9,26.9,27,36.3,35.8,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:53:33,26.9,26.9,26.9,36.6,35.7,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:54:34,26.9,26.9,27,36.3,35.9,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:55:36,26.9,26.9,27,36.3,35.9,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:56:37,26.9,26.9,27,36.3,35.8,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:57:39,26.5,26.9,27,36.1,35.7,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:58:40,26.9,26.9,27,36,35.9,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 13:59:42,26.5,26.9,26.9,36.3,35.9,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.23,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:00:43,26.5,26.9,27,35.9,35.8,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:01:44,26.9,26.9,27,36.8,36,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:02:46,26.9,26.9,27,36.6,35.7,1985,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:03:46,26.9,26.9,27,36.1,35.7,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:04:48,26.5,26.9,27,36,35.7,2560,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:05:50,26.9,26.9,27,36.6,35.9,3142,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:06:52,26.9,26.9,27,36,35.8,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:07:54,26.5,26.9,27,36.4,35.9,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:08:56,26.9,26.9,27,36.3,35.8,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:09:57,26.9,26.9,27.1,35.9,35.6,1696,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.23,0.21,-0.08,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:10:58,26.5,26.9,27,36,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:12:00,26.5,26.9,27.1,35.9,35.3,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.2,0.23,0.22,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:13:01,26.9,26.9,27,35.5,35.5,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:14:02,26.5,26.9,27,36.3,35.5,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.23,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:15:04,26.9,26.9,27,36,35.5,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:16:07,26.9,26.9,27.1,36.1,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:17:08,26.9,26.9,27,35.9,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:18:09,26.9,26.9,27,35.7,35.3,2563,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:19:11,26.9,26.9,27,35.7,35.3,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.22,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:20:12,26.5,26.9,27,36.2,35.5,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.22,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:21:13,26.9,26.9,27.1,36,35.5,3139,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.2,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:22:14,26.9,26.9,27,35.5,35.5,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:23:16,26.9,26.9,27,35.8,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:24:18,26.9,26.9,27,36.4,35.5,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:25:19,26.4,26.9,27,36.2,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:26:21,26.5,26.9,27,35.8,35.5,250,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.23,0.22,0.18,0.23,0.21,0.14,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:27:22,26.9,26.9,27,35.9,35.5,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:28:24,26.4,26.9,27,35.7,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:29:26,26.4,26.9,27,36.3,35.5,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:30:27,26.9,26.9,27,35.8,35.5,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:31:29,26.9,26.9,27,36.4,35.5,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:32:30,26.9,26.9,26.9,36.5,35.5,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:33:31,26.9,26.9,26.9,36.4,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:34:33,26.4,26.9,27,36.1,35.8,3140,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:35:34,26.9,26.9,26.9,36.3,35.7,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:36:36,26.9,26.9,26.9,36,35.7,828,0,0,0,normal,normal,normal,normal,normal,normal,normal,normal,normal,0.22,0.22,0.23,0.22,0.21,0.04,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:37:37,26.4,26.9,26.9,35.9,35.5,1984,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.23,0.23,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:38:39,26.9,26.9,27,36.3,35.7,2562,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.1,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:39:40,26.9,26.9,27,35.9,35.6,3141,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.23,0.21,-0.05,0,0.1,0
,LW111100001111BBCD,5/30/2022 14:40:42,26.9,26.9,27,36.1,35.5,1406,0,0,0,normal,normal,normal,normal,normal,abnormal,normal,normal,normal,0.22,0.22,0.18,0.22,0.21,-0.04,0,0.1,0
